population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,All Population,2,DALYs (Disability-Adjusted Life Years),4856,Karnataka,3,Both,22,All ages,294,All causes,1,Number,2019,23345633.79140605,25892246.624556534,21198561.091571353
1,All Population,2,DALYs (Disability-Adjusted Life Years),4856,Karnataka,3,Both,22,All ages,294,All causes,2,Percent,2019,1.0,1.0,1.0
1,All Population,2,DALYs (Disability-Adjusted Life Years),4856,Karnataka,3,Both,22,All ages,294,All causes,3,Rate,2019,34774.14748305186,38567.417395253025,31576.006734850333
1,All Population,2,DALYs (Disability-Adjusted Life Years),4841,Andhra Pradesh,3,Both,22,All ages,294,All causes,1,Number,2020,21255531.67151964,23494264.63391202,19539454.224665556
1,All Population,2,DALYs (Disability-Adjusted Life Years),4841,Andhra Pradesh,3,Both,22,All ages,294,All causes,2,Percent,2020,1.0,1.0,1.0
1,All Population,2,DALYs (Disability-Adjusted Life Years),4841,Andhra Pradesh,3,Both,22,All ages,294,All causes,3,Rate,2020,40155.03860956024,44384.35688447376,36913.098713615276
1,All Population,2,DALYs (Disability-Adjusted Life Years),4849,Delhi,3,Both,22,All ages,294,All causes,1,Number,2020,6156943.22936588,6902384.012580961,5496179.204409805
1,All Population,2,DALYs (Disability-Adjusted Life Years),4849,Delhi,3,Both,22,All ages,294,All causes,2,Percent,2020,1.0,1.0,1.0
1,All Population,2,DALYs (Disability-Adjusted Life Years),4849,Delhi,3,Both,22,All ages,294,All causes,3,Rate,2020,31191.795525613965,34968.28584236694,27844.28758387929
1,All Population,2,DALYs (Disability-Adjusted Life Years),4853,Himachal Pradesh,3,Both,22,All ages,294,All causes,1,Number,2020,2260007.88756387,2563642.738755793,2004388.1502267492
1,All Population,2,DALYs (Disability-Adjusted Life Years),4853,Himachal Pradesh,3,Both,22,All ages,294,All causes,2,Percent,2020,1.0,1.0,1.0
1,All Population,2,DALYs (Disability-Adjusted Life Years),4853,Himachal Pradesh,3,Both,22,All ages,294,All causes,3,Rate,2020,29424.08885358619,33377.25153486644,26096.057165942228
1,All Population,2,DALYs (Disability-Adjusted Life Years),163,India,3,Both,22,All ages,294,All causes,1,Number,2020,491508084.9479058,541957870.1138926,448798484.82006025
1,All Population,2,DALYs (Disability-Adjusted Life Years),163,India,3,Both,22,All ages,294,All causes,2,Percent,2020,1.0,1.0,1.0
1,All Population,2,DALYs (Disability-Adjusted Life Years),163,India,3,Both,22,All ages,294,All causes,3,Rate,2020,34993.69000758991,38585.54169246131,31952.912952253464
1,All Population,2,DALYs (Disability-Adjusted Life Years),4843,Assam,3,Both,22,All ages,294,All causes,1,Number,2020,11580284.740786577,12906777.73994134,10494664.17687411
1,All Population,2,DALYs (Disability-Adjusted Life Years),4843,Assam,3,Both,22,All ages,294,All causes,2,Percent,2020,1.0,1.0,1.0
1,All Population,2,DALYs (Disability-Adjusted Life Years),4843,Assam,3,Both,22,All ages,294,All causes,3,Rate,2020,31628.107211576073,35251.02873136437,28663.0571843016
1,All Population,2,DALYs (Disability-Adjusted Life Years),44538,Other Union Territories,3,Both,22,All ages,294,All causes,1,Number,2020,1280980.0603145503,1434432.5746226753,1158351.7001813934
1,All Population,2,DALYs (Disability-Adjusted Life Years),44538,Other Union Territories,3,Both,22,All ages,294,All causes,2,Percent,2020,1.0,1.0,1.0
1,All Population,2,DALYs (Disability-Adjusted Life Years),44538,Other Union Territories,3,Both,22,All ages,294,All causes,3,Rate,2020,33592.39320801028,37616.528601757615,30376.589762143252
1,All Population,2,DALYs (Disability-Adjusted Life Years),4865,Odisha,3,Both,22,All ages,294,All causes,1,Number,2020,17060171.296877354,18885587.36328449,15565956.284950543
1,All Population,2,DALYs (Disability-Adjusted Life Years),4865,Odisha,3,Both,22,All ages,294,All causes,2,Percent,2020,1.0,1.0,1.0
1,All Population,2,DALYs (Disability-Adjusted Life Years),4865,Odisha,3,Both,22,All ages,294,All causes,3,Rate,2020,36290.31838705421,40173.33509808131,33111.83104493328
1,All Population,2,DALYs (Disability-Adjusted Life Years),4875,West Bengal,3,Both,22,All ages,294,All causes,1,Number,2020,31988776.8048131,35982697.92984431,28789168.996269435
1,All Population,2,DALYs (Disability-Adjusted Life Years),4875,West Bengal,3,Both,22,All ages,294,All causes,2,Percent,2020,1.0,1.0,1.0
1,All Population,2,DALYs (Disability-Adjusted Life Years),4875,West Bengal,3,Both,22,All ages,294,All causes,3,Rate,2020,31908.865874269264,35892.80981400303,28717.250982707566
1,All Population,2,DALYs (Disability-Adjusted Life Years),4859,Madhya Pradesh,3,Both,22,All ages,294,All causes,1,Number,2019,31384953.883049004,34174174.560668305,28904789.30284234
1,All Population,2,DALYs (Disability-Adjusted Life Years),4859,Madhya Pradesh,3,Both,22,All ages,294,All causes,2,Percent,2019,1.0,1.0,1.0
1,All Population,2,DALYs (Disability-Adjusted Life Years),4859,Madhya Pradesh,3,Both,22,All ages,294,All causes,3,Rate,2019,35221.719031148816,38351.91789615453,32438.357923767126
1,All Population,2,DALYs (Disability-Adjusted Life Years),4851,Gujarat,3,Both,22,All ages,294,All causes,1,Number,2020,24232997.359501425,26685974.35930186,22020555.176429737
1,All Population,2,DALYs (Disability-Adjusted Life Years),4851,Gujarat,3,Both,22,All ages,294,All causes,2,Percent,2020,1.0,1.0,1.0
1,All Population,2,DALYs (Disability-Adjusted Life Years),4851,Gujarat,3,Both,22,All ages,294,All causes,3,Rate,2020,34594.28094717421,38096.07539006348,31435.866603083494
1,All Population,2,DALYs (Disability-Adjusted Life Years),4855,Jharkhand,3,Both,22,All ages,294,All causes,1,Number,2020,12508806.373435438,13919984.697023204,11330627.130817674
1,All Population,2,DALYs (Disability-Adjusted Life Years),4855,Jharkhand,3,Both,22,All ages,294,All causes,2,Percent,2020,1.0,1.0,1.0
1,All Population,2,DALYs (Disability-Adjusted Life Years),4855,Jharkhand,3,Both,22,All ages,294,All causes,3,Rate,2020,32431.82164646822,36090.61068961419,29377.13377910327
1,All Population,2,DALYs (Disability-Adjusted Life Years),4857,Kerala,3,Both,22,All ages,294,All causes,1,Number,2021,12445571.14245087,13794335.01720457,11227537.176842742
1,All Population,2,DALYs (Disability-Adjusted Life Years),4857,Kerala,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,All Population,2,DALYs (Disability-Adjusted Life Years),4857,Kerala,3,Both,22,All ages,294,All causes,3,Rate,2021,35324.29757100691,39152.497652746315,31867.148537004276
1,All Population,2,DALYs (Disability-Adjusted Life Years),4846,Chhattisgarh,3,Both,22,All ages,294,All causes,1,Number,2021,16333527.30148817,17550822.56730171,15300098.55802525
1,All Population,2,DALYs (Disability-Adjusted Life Years),4846,Chhattisgarh,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,All Population,2,DALYs (Disability-Adjusted Life Years),4846,Chhattisgarh,3,Both,22,All ages,294,All causes,3,Rate,2021,50067.104366173684,53798.47530601857,46899.338837092444
1,All Population,2,DALYs (Disability-Adjusted Life Years),4860,Maharashtra,3,Both,22,All ages,294,All causes,1,Number,2020,38637262.65594257,43537253.19838461,34587455.859091744
1,All Population,2,DALYs (Disability-Adjusted Life Years),4860,Maharashtra,3,Both,22,All ages,294,All causes,2,Percent,2020,1.0,1.0,1.0
1,All Population,2,DALYs (Disability-Adjusted Life Years),4860,Maharashtra,3,Both,22,All ages,294,All causes,3,Rate,2020,30967.278062714304,34894.55859973588,27721.409060680835
1,All Population,2,DALYs (Disability-Adjusted Life Years),4868,Rajasthan,3,Both,22,All ages,294,All causes,1,Number,2020,27002032.1918508,29893283.290981945,24611486.71605196
1,All Population,2,DALYs (Disability-Adjusted Life Years),4868,Rajasthan,3,Both,22,All ages,294,All causes,2,Percent,2020,1.0,1.0,1.0
1,All Population,2,DALYs (Disability-Adjusted Life Years),4868,Rajasthan,3,Both,22,All ages,294,All causes,3,Rate,2020,32748.236498591483,36254.76423318676,29848.96773074945
1,All Population,2,DALYs (Disability-Adjusted Life Years),4874,Uttarakhand,3,Both,22,All ages,294,All causes,1,Number,2020,5030053.574476826,5476900.433405662,4654351.750124326
1,All Population,2,DALYs (Disability-Adjusted Life Years),4874,Uttarakhand,3,Both,22,All ages,294,All causes,2,Percent,2020,1.0,1.0,1.0
1,All Population,2,DALYs (Disability-Adjusted Life Years),4874,Uttarakhand,3,Both,22,All ages,294,All causes,3,Rate,2020,41692.863614625596,45396.66614278886,38578.76459151054
1,All Population,2,DALYs (Disability-Adjusted Life Years),4857,Kerala,3,Both,22,All ages,294,All causes,1,Number,2020,10533977.064410353,11952728.054765746,9370598.529072938
1,All Population,2,DALYs (Disability-Adjusted Life Years),4857,Kerala,3,Both,22,All ages,294,All causes,2,Percent,2020,1.0,1.0,1.0
1,All Population,2,DALYs (Disability-Adjusted Life Years),4857,Kerala,3,Both,22,All ages,294,All causes,3,Rate,2020,29909.451030795713,33937.75515671729,26606.23391534237
1,All Population,2,DALYs (Disability-Adjusted Life Years),4843,Assam,3,Both,22,All ages,294,All causes,1,Number,2021,12875252.661418237,14318943.571999121,11699942.42633937
1,All Population,2,DALYs (Disability-Adjusted Life Years),4843,Assam,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,All Population,2,DALYs (Disability-Adjusted Life Years),4843,Assam,3,Both,22,All ages,294,All causes,3,Rate,2021,34772.705707412155,38671.73903019317,31598.49872336021
1,All Population,2,DALYs (Disability-Adjusted Life Years),4864,Nagaland,3,Both,22,All ages,294,All causes,1,Number,2020,499015.24663444684,554728.9647426384,449906.6976626318
1,All Population,2,DALYs (Disability-Adjusted Life Years),4864,Nagaland,3,Both,22,All ages,294,All causes,2,Percent,2020,1.0,1.0,1.0
1,All Population,2,DALYs (Disability-Adjusted Life Years),4864,Nagaland,3,Both,22,All ages,294,All causes,3,Rate,2020,27265.662274707298,30309.80056958184,24582.423395540733
1,All Population,2,DALYs (Disability-Adjusted Life Years),4850,Goa,3,Both,22,All ages,294,All causes,1,Number,2021,681499.2379061816,747231.8388406592,622856.8818941509
1,All Population,2,DALYs (Disability-Adjusted Life Years),4850,Goa,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,All Population,2,DALYs (Disability-Adjusted Life Years),4850,Goa,3,Both,22,All ages,294,All causes,3,Rate,2021,45976.965022044984,50411.57818941669,42020.69126382458
1,All Population,2,DALYs (Disability-Adjusted Life Years),4862,Meghalaya,3,Both,22,All ages,294,All causes,1,Number,2020,975385.6553050441,1096986.423933937,880498.7247009615
1,All Population,2,DALYs (Disability-Adjusted Life Years),4862,Meghalaya,3,Both,22,All ages,294,All causes,2,Percent,2020,1.0,1.0,1.0
1,All Population,2,DALYs (Disability-Adjusted Life Years),4862,Meghalaya,3,Both,22,All ages,294,All causes,3,Rate,2020,28085.708341335554,31587.137446036915,25353.489916903865
1,All Population,2,DALYs (Disability-Adjusted Life Years),4844,Bihar,3,Both,22,All ages,294,All causes,1,Number,2020,39849381.38468708,43760135.02769657,36469740.435303405
1,All Population,2,DALYs (Disability-Adjusted Life Years),4844,Bihar,3,Both,22,All ages,294,All causes,2,Percent,2020,1.0,1.0,1.0
1,All Population,2,DALYs (Disability-Adjusted Life Years),4844,Bihar,3,Both,22,All ages,294,All causes,3,Rate,2020,32274.608390850633,35441.986100501184,29537.38677403131
1,All Population,2,DALYs (Disability-Adjusted Life Years),4841,Andhra Pradesh,3,Both,22,All ages,294,All causes,1,Number,2021,23031483.42999722,25149341.306467928,21239613.823344715
1,All Population,2,DALYs (Disability-Adjusted Life Years),4841,Andhra Pradesh,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,All Population,2,DALYs (Disability-Adjusted Life Years),4841,Andhra Pradesh,3,Both,22,All ages,294,All causes,3,Rate,2021,43485.644152947454,47484.36244057509,40102.422906248044
1,All Population,2,DALYs (Disability-Adjusted Life Years),163,India,3,Both,22,All ages,294,All causes,1,Number,2021,540279556.6714686,592010176.1108291,496246092.80315626
1,All Population,2,DALYs (Disability-Adjusted Life Years),163,India,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,All Population,2,DALYs (Disability-Adjusted Life Years),163,India,3,Both,22,All ages,294,All causes,3,Rate,2021,38113.21642827161,41762.475909432775,35006.94131980963
1,All Population,2,DALYs (Disability-Adjusted Life Years),4867,Punjab,3,Both,22,All ages,294,All causes,1,Number,2020,11351218.973723412,12581880.44177769,10354606.436218169
1,All Population,2,DALYs (Disability-Adjusted Life Years),4867,Punjab,3,Both,22,All ages,294,All causes,2,Percent,2020,1.0,1.0,1.0
1,All Population,2,DALYs (Disability-Adjusted Life Years),4867,Punjab,3,Both,22,All ages,294,All causes,3,Rate,2020,36561.189319829566,40525.032060094585,33351.19577230023
1,All Population,2,DALYs (Disability-Adjusted Life Years),44538,Other Union Territories,3,Both,22,All ages,294,All causes,1,Number,2021,1568796.598005591,1731296.352062116,1438603.4225343226
1,All Population,2,DALYs (Disability-Adjusted Life Years),44538,Other Union Territories,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,All Population,2,DALYs (Disability-Adjusted Life Years),44538,Other Union Territories,3,Both,22,All ages,294,All causes,3,Rate,2021,40934.86445533906,45174.99693317994,37537.71278016214
1,All Population,2,DALYs (Disability-Adjusted Life Years),4852,Haryana,3,Both,22,All ages,294,All causes,1,Number,2021,12022370.463242188,13037092.119493604,11128935.628614126
1,All Population,2,DALYs (Disability-Adjusted Life Years),4852,Haryana,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,All Population,2,DALYs (Disability-Adjusted Life Years),4852,Haryana,3,Both,22,All ages,294,All causes,3,Rate,2021,41249.069567790495,44730.606284582915,38183.67112906015
1,All Population,2,DALYs (Disability-Adjusted Life Years),4875,West Bengal,3,Both,22,All ages,294,All causes,1,Number,2022,31079828.50165447,34959539.929776415,27518447.35413029
1,All Population,2,DALYs (Disability-Adjusted Life Years),4875,West Bengal,3,Both,22,All ages,294,All causes,2,Percent,2022,1.0,1.0,1.0
1,All Population,2,DALYs (Disability-Adjusted Life Years),4875,West Bengal,3,Both,22,All ages,294,All causes,3,Rate,2022,30697.938335997893,34529.97821278209,27180.31728954125
1,All Population,2,DALYs (Disability-Adjusted Life Years),4843,Assam,3,Both,22,All ages,294,All causes,1,Number,2022,11785970.601980848,13124800.10039967,10644080.583963342
1,All Population,2,DALYs (Disability-Adjusted Life Years),4843,Assam,3,Both,22,All ages,294,All causes,2,Percent,2022,1.0,1.0,1.0
1,All Population,2,DALYs (Disability-Adjusted Life Years),4843,Assam,3,Both,22,All ages,294,All causes,3,Rate,2022,31503.427190582384,35082.064796971164,28451.200924531688
1,All Population,2,DALYs (Disability-Adjusted Life Years),4853,Himachal Pradesh,3,Both,22,All ages,294,All causes,1,Number,2021,2634877.46081933,2945983.1496131155,2381746.526840478
1,All Population,2,DALYs (Disability-Adjusted Life Years),4853,Himachal Pradesh,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,All Population,2,DALYs (Disability-Adjusted Life Years),4853,Himachal Pradesh,3,Both,22,All ages,294,All causes,3,Rate,2021,34183.911958600664,38220.08048396335,30899.88615861497
1,All Population,2,DALYs (Disability-Adjusted Life Years),4841,Andhra Pradesh,3,Both,22,All ages,294,All causes,1,Number,2022,20512751.899769124,22760560.88182827,18423761.697856244
1,All Population,2,DALYs (Disability-Adjusted Life Years),4841,Andhra Pradesh,3,Both,22,All ages,294,All causes,2,Percent,2022,1.0,1.0,1.0
1,All Population,2,DALYs (Disability-Adjusted Life Years),4841,Andhra Pradesh,3,Both,22,All ages,294,All causes,3,Rate,2022,38711.21354382475,42953.22914150764,34768.917249678256
1,All Population,2,DALYs (Disability-Adjusted Life Years),4859,Madhya Pradesh,3,Both,22,All ages,294,All causes,1,Number,2020,33072958.502309524,35976654.90088066,30303711.769043546
1,All Population,2,DALYs (Disability-Adjusted Life Years),4859,Madhya Pradesh,3,Both,22,All ages,294,All causes,2,Percent,2020,1.0,1.0,1.0
1,All Population,2,DALYs (Disability-Adjusted Life Years),4859,Madhya Pradesh,3,Both,22,All ages,294,All causes,3,Rate,2020,36577.12257017466,39788.47298715337,33514.4671024864
1,All Population,2,DALYs (Disability-Adjusted Life Years),4857,Kerala,3,Both,22,All ages,294,All causes,1,Number,2022,11406352.034584511,12899825.240966605,10113784.48937708
1,All Population,2,DALYs (Disability-Adjusted Life Years),4857,Kerala,3,Both,22,All ages,294,All causes,2,Percent,2022,1.0,1.0,1.0
1,All Population,2,DALYs (Disability-Adjusted Life Years),4857,Kerala,3,Both,22,All ages,294,All causes,3,Rate,2022,32394.61137429528,36636.150121475715,28723.654772652324
1,All Population,2,DALYs (Disability-Adjusted Life Years),4855,Jharkhand,3,Both,22,All ages,294,All causes,1,Number,2021,13840523.92470643,15167857.038503801,12683172.661359847
1,All Population,2,DALYs (Disability-Adjusted Life Years),4855,Jharkhand,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,All Population,2,DALYs (Disability-Adjusted Life Years),4855,Jharkhand,3,Both,22,All ages,294,All causes,3,Rate,2021,35452.33428130963,38852.28196457581,32487.793047735657
1,All Population,2,DALYs (Disability-Adjusted Life Years),4875,West Bengal,3,Both,22,All ages,294,All causes,1,Number,2021,34669333.54950815,38548799.571178764,31531160.52845677
1,All Population,2,DALYs (Disability-Adjusted Life Years),4875,West Bengal,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,All Population,2,DALYs (Disability-Adjusted Life Years),4875,West Bengal,3,Both,22,All ages,294,All causes,3,Rate,2021,34403.936357236555,38253.70468113647,31289.786362398227
1,All Population,2,DALYs (Disability-Adjusted Life Years),4846,Chhattisgarh,3,Both,22,All ages,294,All causes,1,Number,2020,13825541.62003431,14932038.90736859,12814537.451356934
1,All Population,2,DALYs (Disability-Adjusted Life Years),4846,Chhattisgarh,3,Both,22,All ages,294,All causes,2,Percent,2020,1.0,1.0,1.0
1,All Population,2,DALYs (Disability-Adjusted Life Years),4846,Chhattisgarh,3,Both,22,All ages,294,All causes,3,Rate,2020,42941.198013542984,46377.90381666445,39801.08738404093
1,All Population,2,DALYs (Disability-Adjusted Life Years),4870,Tamil Nadu,3,Both,22,All ages,294,All causes,1,Number,2020,29018679.3586725,32221995.984385274,26155969.441931855
1,All Population,2,DALYs (Disability-Adjusted Life Years),4870,Tamil Nadu,3,Both,22,All ages,294,All causes,2,Percent,2020,1.0,1.0,1.0
1,All Population,2,DALYs (Disability-Adjusted Life Years),4870,Tamil Nadu,3,Both,22,All ages,294,All causes,3,Rate,2020,36121.02553113176,40108.35659439363,32557.664955251214
1,All Population,2,DALYs (Disability-Adjusted Life Years),4842,Arunachal Pradesh,3,Both,22,All ages,294,All causes,1,Number,2020,445660.58755577926,501440.7288044863,401747.4925858759
1,All Population,2,DALYs (Disability-Adjusted Life Years),4842,Arunachal Pradesh,3,Both,22,All ages,294,All causes,2,Percent,2020,1.0,1.0,1.0
1,All Population,2,DALYs (Disability-Adjusted Life Years),4842,Arunachal Pradesh,3,Both,22,All ages,294,All causes,3,Rate,2020,26169.575104916803,29445.033237252104,23590.960192597693
1,All Population,2,DALYs (Disability-Adjusted Life Years),4860,Maharashtra,3,Both,22,All ages,294,All causes,1,Number,2021,43851707.16885017,48639248.37222101,39696531.006388254
1,All Population,2,DALYs (Disability-Adjusted Life Years),4860,Maharashtra,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,All Population,2,DALYs (Disability-Adjusted Life Years),4860,Maharashtra,3,Both,22,All ages,294,All causes,3,Rate,2021,34946.88410766497,38762.234943395255,31635.486007760715
1,All Population,2,DALYs (Disability-Adjusted Life Years),4872,Tripura,3,Both,22,All ages,294,All causes,1,Number,2021,1517471.9978433142,1681039.9384750554,1367523.9383007926
1,All Population,2,DALYs (Disability-Adjusted Life Years),4872,Tripura,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,All Population,2,DALYs (Disability-Adjusted Life Years),4872,Tripura,3,Both,22,All ages,294,All causes,3,Rate,2021,37301.12321728304,41321.802291805114,33615.23573261289
1,All Population,2,DALYs (Disability-Adjusted Life Years),4869,Sikkim,3,Both,22,All ages,294,All causes,1,Number,2020,187802.9364626412,213882.2819587749,167671.52835149254
1,All Population,2,DALYs (Disability-Adjusted Life Years),4869,Sikkim,3,Both,22,All ages,294,All causes,2,Percent,2020,1.0,1.0,1.0
1,All Population,2,DALYs (Disability-Adjusted Life Years),4869,Sikkim,3,Both,22,All ages,294,All causes,3,Rate,2020,27212.748640101192,30991.660126002364,24295.69654805918
1,All Population,2,DALYs (Disability-Adjusted Life Years),4853,Himachal Pradesh,3,Both,22,All ages,294,All causes,1,Number,2022,2353809.1428348925,2662817.019547967,2071322.3943694176
1,All Population,2,DALYs (Disability-Adjusted Life Years),4853,Himachal Pradesh,3,Both,22,All ages,294,All causes,2,Percent,2022,1.0,1.0,1.0
1,All Population,2,DALYs (Disability-Adjusted Life Years),4853,Himachal Pradesh,3,Both,22,All ages,294,All causes,3,Rate,2022,30451.16224729148,34448.78840067958,26796.639179260623
1,All Population,2,DALYs (Disability-Adjusted Life Years),4855,Jharkhand,3,Both,22,All ages,294,All causes,1,Number,2023,12608111.062884413,14127232.182383098,11305577.589059941
1,All Population,2,DALYs (Disability-Adjusted Life Years),4855,Jharkhand,3,Both,22,All ages,294,All causes,2,Percent,2023,1.0,1.0,1.0
1,All Population,2,DALYs (Disability-Adjusted Life Years),4855,Jharkhand,3,Both,22,All ages,294,All causes,3,Rate,2023,31556.25628702722,35358.39406475147,28296.205680125786
1,All Population,2,DALYs (Disability-Adjusted Life Years),4850,Goa,3,Both,22,All ages,294,All causes,1,Number,2020,557834.6895692468,616254.9307945695,508582.2858033505
1,All Population,2,DALYs (Disability-Adjusted Life Years),4850,Goa,3,Both,22,All ages,294,All causes,2,Percent,2020,1.0,1.0,1.0
1,All Population,2,DALYs (Disability-Adjusted Life Years),4850,Goa,3,Both,22,All ages,294,All causes,3,Rate,2020,37477.24741000328,41402.11955419376,34168.30202531016
1,All Population,2,DALYs (Disability-Adjusted Life Years),4872,Tripura,3,Both,22,All ages,294,All causes,1,Number,2020,1383133.2927144535,1539361.6052696388,1253973.9829705104
1,All Population,2,DALYs (Disability-Adjusted Life Years),4872,Tripura,3,Both,22,All ages,294,All causes,2,Percent,2020,1.0,1.0,1.0
1,All Population,2,DALYs (Disability-Adjusted Life Years),4872,Tripura,3,Both,22,All ages,294,All causes,3,Rate,2020,34152.474310018995,38010.08041287501,30963.258902389833
1,All Population,2,DALYs (Disability-Adjusted Life Years),4865,Odisha,3,Both,22,All ages,294,All causes,1,Number,2022,17267576.80394717,19145341.785136364,15704945.745281912
1,All Population,2,DALYs (Disability-Adjusted Life Years),4865,Odisha,3,Both,22,All ages,294,All causes,2,Percent,2022,1.0,1.0,1.0
1,All Population,2,DALYs (Disability-Adjusted Life Years),4865,Odisha,3,Both,22,All ages,294,All causes,3,Rate,2022,36227.48668999141,40167.04964287856,32949.07672419806
1,All Population,2,DALYs (Disability-Adjusted Life Years),4865,Odisha,3,Both,22,All ages,294,All causes,1,Number,2021,18945180.574482337,20733304.70980203,17379117.170915466
1,All Population,2,DALYs (Disability-Adjusted Life Years),4865,Odisha,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,All Population,2,DALYs (Disability-Adjusted Life Years),4865,Odisha,3,Both,22,All ages,294,All causes,3,Rate,2021,40011.981290402626,43788.476804185,36704.475228016425
1,All Population,2,DALYs (Disability-Adjusted Life Years),4846,Chhattisgarh,3,Both,22,All ages,294,All causes,1,Number,2023,13194718.878117898,14626182.823092526,11830408.781565588
1,All Population,2,DALYs (Disability-Adjusted Life Years),4846,Chhattisgarh,3,Both,22,All ages,294,All causes,2,Percent,2023,1.0,1.0,1.0
1,All Population,2,DALYs (Disability-Adjusted Life Years),4846,Chhattisgarh,3,Both,22,All ages,294,All causes,3,Rate,2023,39369.417889432574,43640.513224159404,35298.691198088185
1,All Population,2,DALYs (Disability-Adjusted Life Years),4862,Meghalaya,3,Both,22,All ages,294,All causes,1,Number,2021,1318560.3477861437,1458351.450391863,1218395.1158373472
1,All Population,2,DALYs (Disability-Adjusted Life Years),4862,Meghalaya,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,All Population,2,DALYs (Disability-Adjusted Life Years),4862,Meghalaya,3,Both,22,All ages,294,All causes,3,Rate,2021,37486.18211338771,41460.39136282226,34638.5216839151
1,All Population,2,DALYs (Disability-Adjusted Life Years),4874,Uttarakhand,3,Both,22,All ages,294,All causes,1,Number,2021,6019348.337730701,6493163.777483302,5578992.76614858
1,All Population,2,DALYs (Disability-Adjusted Life Years),4874,Uttarakhand,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,All Population,2,DALYs (Disability-Adjusted Life Years),4874,Uttarakhand,3,Both,22,All ages,294,All causes,3,Rate,2021,49534.00040071236,53433.08928305096,45910.25712563419
1,All Population,2,DALYs (Disability-Adjusted Life Years),4855,Jharkhand,3,Both,22,All ages,294,All causes,1,Number,2022,12577139.960096449,13959190.3686391,11419378.81424895
1,All Population,2,DALYs (Disability-Adjusted Life Years),4855,Jharkhand,3,Both,22,All ages,294,All causes,2,Percent,2022,1.0,1.0,1.0
1,All Population,2,DALYs (Disability-Adjusted Life Years),4855,Jharkhand,3,Both,22,All ages,294,All causes,3,Rate,2022,31844.78549656942,35344.07857473512,28913.38332860839
1,All Population,2,DALYs (Disability-Adjusted Life Years),4868,Rajasthan,3,Both,22,All ages,294,All causes,1,Number,2023,27043519.45403506,30231830.318760224,24174781.861681767
1,All Population,2,DALYs (Disability-Adjusted Life Years),4868,Rajasthan,3,Both,22,All ages,294,All causes,2,Percent,2023,1.0,1.0,1.0
1,All Population,2,DALYs (Disability-Adjusted Life Years),4868,Rajasthan,3,Both,22,All ages,294,All causes,3,Rate,2023,31666.57655923633,35399.92532932034,28307.43172784641
1,All Population,2,DALYs (Disability-Adjusted Life Years),44538,Other Union Territories,3,Both,22,All ages,294,All causes,1,Number,2022,1193064.1606958604,1334972.6751918779,1070911.7953284313
1,All Population,2,DALYs (Disability-Adjusted Life Years),44538,Other Union Territories,3,Both,22,All ages,294,All causes,2,Percent,2022,1.0,1.0,1.0
1,All Population,2,DALYs (Disability-Adjusted Life Years),44538,Other Union Territories,3,Both,22,All ages,294,All causes,3,Rate,2022,30982.475620137306,34667.673143880194,27810.322095945357
1,All Population,2,DALYs (Disability-Adjusted Life Years),4854,Jammu & Kashmir and Ladakh,3,Both,22,All ages,294,All causes,1,Number,2020,3879579.0985738593,4394237.130942903,3426760.9438028126
1,All Population,2,DALYs (Disability-Adjusted Life Years),4854,Jammu & Kashmir and Ladakh,3,Both,22,All ages,294,All causes,2,Percent,2020,1.0,1.0,1.0
1,All Population,2,DALYs (Disability-Adjusted Life Years),4854,Jammu & Kashmir and Ladakh,3,Both,22,All ages,294,All causes,3,Rate,2020,27743.56174743957,31423.973085126956,24505.378398665893
1,All Population,2,DALYs (Disability-Adjusted Life Years),4852,Haryana,3,Both,22,All ages,294,All causes,1,Number,2020,10514079.426288668,11618483.542404668,9572795.810702113
1,All Population,2,DALYs (Disability-Adjusted Life Years),4852,Haryana,3,Both,22,All ages,294,All causes,2,Percent,2020,1.0,1.0,1.0
1,All Population,2,DALYs (Disability-Adjusted Life Years),4852,Haryana,3,Both,22,All ages,294,All causes,3,Rate,2020,36285.7561839188,40097.2300049842,33037.23708963729
